gap_ms,bw_gibps,need_ms_per_record,gap_records_per_row,r,p,k,target_rows,emitted,emitted_correct,emitted_wrong,emit_recall_realized,emit_precision_realized,admitted,dropped_infeasible_at_emit,pf_completed,pf_hit_events,pf_used_keys,pf_completed_never_used,pred_correct_on_miss,ready_before_use_frac,conversions,survival_gains,pollution_extra_fills,fate_completed,fate_skipped_resident,fate_merged,fate_starved,fate_partial,fate_hopeless,fate_infeasible,device_outcome_mismatches,starved,partial_at_deadline,partial_ms_wasted,dropped_hopeless,hopeless_lastgap_skips,pending_depth_mean,pending_depth_max,gap_budget_utilization,host_evictions0,host_evictions1,pf_evictions0,pf_evictions1,evicted_live_pf0,evicted_live_pf1,completion_lead_rows_mean,lead_ms_nominal,decode_preads,preads_saved_net,ssd_gib_avoided_net,ssd_gib_converted_gross,ssd_gib_pollution_cost,device_misses0,device_misses1,extra_h2d_gib,decode_fill_wall_s,wall_saved_s,frac_of_oracle_bound
23.0,0.29,42.94,0.536,0.25,0.1,6,644,9800,980,8820,0.2536,0.1,9790,10,344,300,207,134,316,0.6487,205,0,20,344,6624,0,0,0,2822,10,0,0,0,0.0,2822,0,78.49,150,0.9956,768,480,171,145,37,10,1.25,616.2,1039,185,2.303,2.552,0.249,2284,2161,0.0,36.428,6.409,0.5366
23.0,0.29,42.94,0.536,0.25,0.25,6,644,3920,980,2940,0.2536,0.25,3916,4,343,341,217,124,316,0.6835,216,0,15,343,2677,0,0,0,896,4,0,0,0,0.0,896,0,30.2,60,0.9927,759,472,173,142,32,11,1.44,616.2,1023,201,2.503,2.689,0.187,2284,2161,0.0,35.779,7.058,0.5909
23.0,0.29,42.94,0.536,0.25,0.5,6,644,1960,980,980,0.2536,0.5,1958,2,329,424,252,76,316,0.7975,252,0,6,329,1345,0,0,0,284,2,0,0,0,0.0,284,0,13.03,30,0.9522,721,451,166,129,29,10,2.07,616.2,978,246,3.063,3.138,0.075,2284,2161,0.0,34.32,8.517,0.7131
23.0,0.29,42.94,0.536,0.25,0.75,6,644,1284,980,304,0.2536,0.7632,1283,1,286,457,254,31,316,0.8038,254,0,0,286,880,0,0,0,117,1,0,0,0,0.0,117,0,6.89,20,0.8277,697,424,150,104,25,10,2.66,616.2,970,254,3.163,3.163,0.0,2284,2161,0.0,34.02,8.818,0.7383
23.0,0.29,42.94,0.536,0.25,1.0,6,644,980,980,0,0.2536,1.0,979,1,249,482,248,0,316,0.788,249,0,0,249,666,0,0,0,64,1,0,0,0,0.0,64,0,4.51,14,0.7206,678,411,129,87,21,9,2.92,616.2,975,249,3.1,3.1,0.0,2284,2161,0.0,34.203,8.635,0.723
23.0,0.29,42.94,0.536,0.5,0.1,6,644,19470,1947,17523,0.5039,0.1,19450,20,344,291,202,139,602,0.3355,202,0,22,344,12993,0,0,0,6113,20,0,0,0,0.0,6113,0,158.69,250,0.9956,769,484,173,141,24,8,1.03,616.2,1044,180,2.241,2.515,0.274,2284,2161,0.0,36.641,6.196,0.5188
23.0,0.29,42.94,0.536,0.5,0.25,6,644,7788,1947,5841,0.5039,0.25,7780,8,344,316,223,119,602,0.3688,222,0,17,344,5322,0,0,0,2114,8,0,0,0,0.0,2114,0,62.24,99,0.9956,757,471,173,141,43,8,1.1,616.2,1019,205,2.552,2.764,0.212,2284,2161,0.0,35.666,7.172,0.6005
23.0,0.29,42.94,0.536,0.5,0.5,6,644,3894,1947,1947,0.5039,0.5,3890,4,342,411,255,87,602,0.4219,254,0,7,342,2691,0,0,0,857,4,0,0,0,0.0,857,0,29.71,50,0.9898,729,455,173,138,25,12,1.32,616.2,977,247,3.075,3.163,0.087,2284,2161,0.0,34.238,8.6,0.72
23.0,0.29,42.94,0.536,0.5,0.75,6,644,2598,1947,651,0.5039,0.7494,2595,3,333,501,291,42,602,0.4817,290,0,3,333,1809,0,0,0,453,3,0,0,0,0.0,453,0,18.33,31,0.9638,703,432,170,126,22,7,1.64,616.2,937,287,3.573,3.611,0.037,2284,2161,0.0,32.944,9.894,0.8284
23.0,0.29,42.94,0.536,0.5,1.0,6,644,1947,1947,0,0.5039,1.0,1945,2,314,590,313,0,602,0.5216,314,0,0,314,1347,0,0,0,284,2,0,0,0,0.0,284,0,12.45,25,0.9088,678,411,160,114,24,7,1.94,616.2,910,314,3.91,3.91,0.0,2284,2161,0.0,32.022,10.815,0.9055
23.0,0.29,42.94,0.536,0.75,0.1,6,644,28870,2887,25983,0.7472,0.1,28840,30,344,230,178,163,907,0.1963,178,0,25,344,18156,0,0,0,10340,30,0,0,0,0.0,10340,0,239.2,324,0.9956,776,504,173,142,30,16,1.0,616.2,1071,153,1.905,2.216,0.311,2284,2161,0.0,37.51,5.328,0.4461
23.0,0.29,42.94,0.536,0.75,0.25,6,644,11548,2887,8661,0.7472,0.25,11536,12,344,311,230,110,907,0.2525,229,0,18,344,7821,0,0,0,3371,12,0,0,0,0.0,3371,0,93.69,127,0.9956,752,470,174,139,31,13,1.02,616.2,1013,211,2.627,2.851,0.224,2284,2161,0.0,35.48,7.357,0.616
23.0,0.29,42.94,0.536,0.75,0.5,6,644,5774,2887,2887,0.7472,0.5,5768,6,344,408,259,83,907,0.2834,257,0,8,344,3987,0,0,0,1437,6,0,0,0,0.0,1437,0,45.74,65,0.9956,726,458,172,141,27,15,1.12,616.2,975,249,3.1,3.2,0.1,2284,2161,0.0,34.163,8.674,0.7262
23.0,0.29,42.94,0.536,0.75,0.75,6,644,3861,2887,974,0.7472,0.7477,3857,4,341,472,297,42,907,0.3275,297,0,4,341,2668,0,0,0,848,4,0,0,0,0.0,848,0,29.28,43,0.9869,703,434,171,136,28,10,1.32,616.2,931,293,3.648,3.698,0.05,2284,2161,0.0,32.643,10.195,0.8536
23.0,0.29,42.94,0.536,0.75,1.0,6,644,2887,2887,0,0.7472,1.0,2884,3,332,583,331,0,907,0.366,332,0,0,332,1983,0,0,0,569,3,0,0,0,0.0,569,0,20.39,32,0.9609,678,411,168,126,25,11,1.58,616.2,892,332,4.134,4.134,0.0,2284,2161,0.0,31.322,11.516,0.9642
23.0,0.29,42.94,0.536,1.0,0.1,6,644,38640,3864,34776,1.0,0.1,38580,60,344,135,112,229,1219,0.0911,111,0,28,344,21495,0,0,0,16741,60,0,0,0,0.0,16741,0,324.74,360,0.9956,811,539,173,142,32,8,1,616.2,1141,83,1.033,1.382,0.349,2284,2161,0.0,39.963,2.874,0.2406
23.0,0.29,42.94,0.536,1.0,0.25,6,644,15456,3864,11592,1.0,0.25,15432,24,344,301,232,108,1219,0.1903,232,0,16,344,10521,0,0,0,4567,24,0,0,0,0.0,4567,0,125.59,144,0.9956,747,470,172,141,32,9,1.01,616.2,1008,216,2.689,2.889,0.199,2284,2161,0.0,35.362,7.476,0.6259
23.0,0.29,42.94,0.536,1.0,0.5,6,644,7728,3864,3864,1.0,0.5,7716,12,344,394,263,78,1219,0.2141,261,0,6,344,5305,0,0,0,2067,12,0,0,0,0.0,2067,0,62.12,72,0.9956,720,458,172,139,25,12,1.04,616.2,969,255,3.175,3.25,0.075,2284,2161,0.0,33.943,8.895,0.7447
23.0,0.29,42.94,0.536,1.0,0.75,6,644,5152,3864,1288,1.0,0.75,5144,8,344,480,309,34,1219,0.2535,309,0,4,344,3564,0,0,0,1236,8,0,0,0,0.0,1236,0,40.33,48,0.9956,695,433,171,138,24,11,1.19,616.2,919,305,3.798,3.847,0.05,2284,2161,0.0,32.246,10.592,0.8868
23.0,0.29,42.94,0.536,1.0,1.0,6,644,3864,3864,0,1.0,1.0,3858,6,342,577,342,0,1219,0.2806,342,0,0,342,2649,0,0,0,867,6,0,0,0,0.0,867,0,29.17,36,0.9898,678,411,167,136,27,10,1.36,616.2,882,342,4.258,4.258,0.0,2284,2161,0.0,30.928,11.91,0.9972
23.0,0.29,42.94,0.536,0.1,0.1,12,644,4180,418,3762,0.1082,0.1,4180,0,344,298,204,139,137,1.4818,203,0,20,344,2849,0,0,0,987,0,0,0,0,0.0,987,0,68.71,128,0.9956,767,483,169,144,38,12,2.23,1232.4,1041,183,2.279,2.528,0.249,2284,2161,0.0,36.433,6.405,0.5363
23.0,0.29,42.94,0.536,0.1,0.25,12,644,1672,418,1254,0.1082,0.25,1672,0,340,355,212,127,137,1.5328,210,0,17,340,1159,0,0,0,173,0,0,0,0,0.0,173,0,22.68,51,0.984,768,468,177,132,32,11,3.8,1232.4,1031,193,2.403,2.615,0.212,2284,2161,0.0,36.086,6.752,0.5653
23.0,0.29,42.94,0.536,0.1,0.5,12,644,836,418,418,0.1082,0.5,836,0,246,351,195,50,137,1.4307,196,0,5,246,583,0,0,0,7,0,0,0,0,0.0,7,0,4.79,24,0.712,709,435,127,89,21,9,8.04,1232.4,1033,191,2.378,2.44,0.062,2284,2161,0.0,36.127,6.711,0.5619
23.0,0.29,42.94,0.536,0.1,0.75,12,644,502,418,84,0.1082,0.8327,502,0,159,305,150,8,137,1.1022,151,0,0,159,343,0,0,0,0,0,0,0,0,0.0,0,0,1.76,16,0.4602,684,413,79,57,14,5,9.46,1232.4,1073,151,1.88,1.88,0.0,2284,2161,0.0,37.535,5.302,0.4439
23.0,0.29,42.94,0.536,0.1,1.0,12,644,418,418,0,0.1082,1.0,418,0,137,275,136,0,137,1.0,137,0,0,137,281,0,0,0,0,0,0,0,0,0.0,0,0,1.26,12,0.3965,678,411,66,49,12,5,9.8,1232.4,1087,137,1.706,1.706,0.0,2284,2161,0.0,37.996,4.841,0.4053
23.0,0.29,42.94,0.536,0.25,0.1,12,644,9800,980,8820,0.2536,0.1,9790,10,344,299,206,137,316,0.6456,204,0,20,344,6624,0,0,0,2822,10,0,0,0,0.0,2822,0,168.49,260,0.9956,768,481,171,145,37,10,1.26,1232.4,1040,184,2.291,2.54,0.249,2284,2161,0.0,36.47,6.367,0.5331
23.0,0.29,42.94,0.536,0.25,0.25,12,644,3920,980,2940,0.2536,0.25,3916,4,344,337,213,130,316,0.6677,211,0,15,344,2680,0,0,0,892,4,0,0,0,0.0,892,0,65.66,104,0.9956,760,477,174,142,30,14,1.54,1232.4,1028,196,2.44,2.627,0.187,2284,2161,0.0,35.956,6.882,0.5762
23.0,0.29,42.94,0.536,0.25,0.5,12,644,1960,980,980,0.2536,0.5,1958,2,339,418,253,84,316,0.8006,253,0,7,339,1350,0,0,0,269,2,0,0,0,0.0,269,0,29.92,50,0.9811,726,456,173,133,22,14,2.49,1232.4,978,246,3.063,3.15,0.087,2284,2161,0.0,34.287,8.551,0.7159
23.0,0.29,42.94,0.536,0.25,0.75,12,644,1284,980,304,0.2536,0.7632,1283,1,307,505,271,35,316,0.8608,272,0,1,307,884,0,0,0,92,1,0,0,0,0.0,92,0,13.81,35,0.8885,700,425,161,109,25,9,4.88,1232.4,953,271,3.374,3.387,0.012,2284,2161,0.0,33.413,9.425,0.7891
23.0,0.29,42.94,0.536,0.25,1.0,12,644,980,980,0,0.2536,1.0,979,1,273,523,272,0,316,0.8639,273,0,0,273,665,0,0,0,41,1,0,0,0,0.0,41,0,8.2,25,0.7901,678,411,139,96,24,8,5.97,1232.4,951,273,3.399,3.399,0.0,2284,2161,0.0,33.303,9.535,0.7983
23.0,0.29,42.94,0.536,0.5,0.1,12,644,19470,1947,17523,0.5039,0.1,19450,20,344,291,202,139,602,0.3355,202,0,22,344,12993,0,0,0,6113,20,0,0,0,0.0,6113,0,337.78,467,0.9956,769,484,173,141,24,8,1.03,1232.4,1044,180,2.241,2.515,0.274,2284,2161,0.0,36.641,6.196,0.5188
23.0,0.29,42.94,0.536,0.5,0.25,12,644,7788,1947,5841,0.5039,0.25,7780,8,344,316,223,119,602,0.3688,222,0,17,344,5322,0,0,0,2114,8,0,0,0,0.0,2114,0,133.87,185,0.9956,757,471,173,141,43,8,1.1,1232.4,1019,205,2.552,2.764,0.212,2284,2161,0.0,35.666,7.172,0.6005
23.0,0.29,42.94,0.536,0.5,0.5,12,644,3894,1947,1947,0.5039,0.5,3890,4,343,414,258,85,602,0.4269,257,0,7,343,2690,0,0,0,857,4,0,0,0,0.0,857,0,65.58,93,0.9927,727,455,174,138,26,12,1.3,1232.4,974,250,3.113,3.2,0.087,2284,2161,0.0,34.133,8.705,0.7288
23.0,0.29,42.94,0.536,0.5,0.75,12,644,2598,1947,651,0.5039,0.7494,2595,3,337,511,293,44,602,0.485,292,0,3,337,1812,0,0,0,446,3,0,0,0,0.0,446,0,41.25,62,0.9753,704,433,174,126,33,11,1.88,1232.4,935,289,3.598,3.636,0.037,2284,2161,0.0,32.878,9.96,0.8339
23.0,0.29,42.94,0.536,0.5,1.0,12,644,1947,1947,0,0.5039,1.0,1945,2,331,607,331,0,602,0.5498,331,0,0,331,1347,0,0,0,267,2,0,0,0,0.0,267,0,28.29,47,0.958,678,411,177,115,29,8,2.63,1232.4,893,331,4.121,4.121,0.0,2284,2161,0.0,31.343,11.494,0.9623
23.0,0.29,42.94,0.536,0.75,0.1,12,644,28870,2887,25983,0.7472,0.1,28840,30,344,230,178,163,907,0.1963,178,0,25,344,18156,0,0,0,10340,30,0,0,0,0.0,10340,0,504.89,615,0.9956,776,504,173,142,30,16,1.0,1232.4,1071,153,1.905,2.216,0.311,2284,2161,0.0,37.51,5.328,0.4461
23.0,0.29,42.94,0.536,0.75,0.25,12,644,11548,2887,8661,0.7472,0.25,11536,12,344,311,230,110,907,0.2525,229,0,18,344,7821,0,0,0,3371,12,0,0,0,0.0,3371,0,199.96,245,0.9956,752,470,174,139,31,13,1.02,1232.4,1013,211,2.627,2.851,0.224,2284,2161,0.0,35.48,7.357,0.616
23.0,0.29,42.94,0.536,0.75,0.5,12,644,5774,2887,2887,0.7472,0.5,5768,6,344,408,259,83,907,0.2834,257,0,8,344,3987,0,0,0,1437,6,0,0,0,0.0,1437,0,98.88,123,0.9956,726,458,172,141,27,15,1.12,1232.4,975,249,3.1,3.2,0.1,2284,2161,0.0,34.163,8.674,0.7262
23.0,0.29,42.94,0.536,0.75,0.75,12,644,3861,2887,974,0.7472,0.7477,3857,4,341,472,297,42,907,0.3275,297,0,4,341,2668,0,0,0,848,4,0,0,0,0.0,848,0,64.66,82,0.9869,703,434,171,136,28,10,1.35,1232.4,931,293,3.648,3.698,0.05,2284,2161,0.0,32.643,10.195,0.8536
23.0,0.29,42.94,0.536,0.75,1.0,12,644,2887,2887,0,0.7472,1.0,2884,3,340,596,340,0,907,0.3749,340,0,0,340,1983,0,0,0,561,3,0,0,0,0.0,561,0,46.52,61,0.984,678,411,174,128,26,12,1.76,1232.4,884,340,4.233,4.233,0.0,2284,2161,0.0,31.07,11.768,0.9853
23.0,0.29,42.94,0.536,1.0,0.1,12,644,38640,3864,34776,1.0,0.1,38580,60,344,135,112,229,1219,0.0911,111,0,28,344,21495,0,0,0,16741,60,0,0,0,0.0,16741,0,679.44,720,0.9956,811,539,173,142,32,8,1,1232.4,1141,83,1.033,1.382,0.349,2284,2161,0.0,39.963,2.874,0.2406
23.0,0.29,42.94,0.536,1.0,0.25,12,644,15456,3864,11592,1.0,0.25,15432,24,344,301,232,108,1219,0.1903,232,0,16,344,10521,0,0,0,4567,24,0,0,0,0.0,4567,0,267.47,288,0.9956,747,470,172,141,32,9,1.01,1232.4,1008,216,2.689,2.889,0.199,2284,2161,0.0,35.362,7.476,0.6259
23.0,0.29,42.94,0.536,1.0,0.5,12,644,7728,3864,3864,1.0,0.5,7716,12,344,394,263,78,1219,0.2141,261,0,6,344,5305,0,0,0,2067,12,0,0,0,0.0,2067,0,133.06,144,0.9956,720,458,172,139,25,12,1.04,1232.4,969,255,3.175,3.25,0.075,2284,2161,0.0,33.943,8.895,0.7447
23.0,0.29,42.94,0.536,1.0,0.75,12,644,5152,3864,1288,1.0,0.75,5144,8,344,480,309,34,1219,0.2535,309,0,4,344,3564,0,0,0,1236,8,0,0,0,0.0,1236,0,87.63,96,0.9956,695,433,171,138,24,11,1.19,1232.4,919,305,3.798,3.847,0.05,2284,2161,0.0,32.246,10.592,0.8868
23.0,0.29,42.94,0.536,1.0,1.0,12,644,3864,3864,0,1.0,1.0,3858,6,343,578,343,0,1219,0.2814,343,0,0,343,2648,0,0,0,867,6,0,0,0,0.0,867,0,64.66,72,0.9927,678,411,167,137,27,11,1.36,1232.4,881,343,4.271,4.271,0.0,2284,2161,0.0,30.894,11.944,1.0
23.0,0.29,42.94,0.536,0.1,0.1,43,644,4180,418,3762,0.1082,0.1,4180,0,344,298,204,139,137,1.4818,203,0,20,344,2849,0,0,0,987,0,0,0,0,0.0,987,0,261.23,359,0.9956,767,483,169,144,38,12,2.23,4416.1,1041,183,2.279,2.528,0.249,2284,2161,0.0,36.433,6.405,0.5363
23.0,0.29,42.94,0.536,0.1,0.25,43,644,1672,418,1254,0.1082,0.25,1672,0,344,370,214,129,137,1.5474,212,0,17,344,1157,0,0,0,171,0,0,0,0,0.0,171,0,99.16,140,0.9956,768,470,181,132,31,9,4.09,4416.1,1029,195,2.428,2.64,0.212,2284,2161,0.0,36.025,6.812,0.5703
23.0,0.29,42.94,0.536,0.1,0.5,43,644,836,418,418,0.1082,0.5,836,0,244,353,197,46,137,1.4453,198,0,8,244,591,0,0,0,1,0,0,0,0,0.0,1,0,9.02,54,0.7062,707,436,122,88,25,15,33.77,4416.1,1034,190,2.366,2.465,0.1,2284,2161,0.0,36.164,6.674,0.5588
23.0,0.29,42.94,0.536,0.1,0.75,43,644,502,418,84,0.1082,0.8327,502,0,157,296,148,8,137,1.0876,149,0,2,157,345,0,0,0,0,0,0,0,0,0.0,0,0,2.65,33,0.4544,685,414,79,51,14,7,37.31,4416.1,1077,147,1.83,1.855,0.025,2284,2161,0.0,37.681,5.157,0.4318
23.0,0.29,42.94,0.536,0.1,1.0,43,644,418,418,0,0.1082,1.0,418,0,135,266,134,0,137,0.9854,135,0,0,135,283,0,0,0,0,0,0,0,0,0.0,0,0,1.81,27,0.3907,678,411,66,45,12,6,38.04,4416.1,1089,135,1.681,1.681,0.0,2284,2161,0.0,38.065,4.773,0.3996
23.0,0.29,42.94,0.536,0.25,0.1,43,644,9800,980,8820,0.2536,0.1,9790,10,344,299,206,137,316,0.6456,204,0,20,344,6624,0,0,0,2822,10,0,0,0,0.0,2822,0,619.28,760,0.9956,768,481,171,145,37,10,1.26,4416.1,1040,184,2.291,2.54,0.249,2284,2161,0.0,36.47,6.367,0.5331
23.0,0.29,42.94,0.536,0.25,0.25,43,644,3920,980,2940,0.2536,0.25,3916,4,344,337,213,130,316,0.6677,211,0,15,344,2680,0,0,0,892,4,0,0,0,0.0,892,0,245.97,303,0.9956,760,477,174,142,30,14,1.54,4416.1,1028,196,2.44,2.627,0.187,2284,2161,0.0,35.956,6.882,0.5762
23.0,0.29,42.94,0.536,0.25,0.5,43,644,1960,980,980,0.2536,0.5,1958,2,340,418,253,85,316,0.8006,253,0,7,340,1351,0,0,0,267,2,0,0,0,0.0,267,0,119.78,152,0.984,726,457,173,134,22,13,2.62,4416.1,978,246,3.063,3.15,0.087,2284,2161,0.0,34.278,8.559,0.7166
23.0,0.29,42.94,0.536,0.25,0.75,43,644,1284,980,304,0.2536,0.7632,1283,1,320,519,281,38,316,0.8924,282,0,4,320,883,0,0,0,80,1,0,0,0,0.0,80,0,51.84,98,0.9261,705,426,172,109,30,12,15.37,4416.1,946,278,3.461,3.511,0.05,2284,2161,0.0,33.175,9.663,0.809
23.0,0.29,42.94,0.536,0.25,1.0,43,644,980,980,0,0.2536,1.0,979,1,283,539,282,0,316,0.8956,283,0,0,283,667,0,0,0,29,1,0,0,0,0.0,29,0,31.21,74,0.8191,678,411,147,96,28,11,18.63,4416.1,941,283,3.524,3.524,0.0,2284,2161,0.0,32.958,9.88,0.8272
23.0,0.29,42.94,0.536,0.5,0.1,43,644,19470,1947,17523,0.5039,0.1,19450,20,344,291,202,139,602,0.3355,202,0,22,344,12993,0,0,0,6113,20,0,0,0,0.0,6113,0,1237.86,1488,0.9956,769,484,173,141,24,8,1.03,4416.1,1044,180,2.241,2.515,0.274,2284,2161,0.0,36.641,6.196,0.5188
23.0,0.29,42.94,0.536,0.5,0.25,43,644,7788,1947,5841,0.5039,0.25,7780,8,344,316,223,119,602,0.3688,222,0,17,344,5322,0,0,0,2114,8,0,0,0,0.0,2114,0,493.9,594,0.9956,757,471,173,141,43,8,1.1,4416.1,1019,205,2.552,2.764,0.212,2284,2161,0.0,35.666,7.172,0.6005
23.0,0.29,42.94,0.536,0.5,0.5,43,644,3894,1947,1947,0.5039,0.5,3890,4,343,414,258,85,602,0.4269,257,0,7,343,2690,0,0,0,857,4,0,0,0,0.0,857,0,245.6,299,0.9927,727,455,174,138,26,12,1.3,4416.1,974,250,3.113,3.2,0.087,2284,2161,0.0,34.133,8.705,0.7288
23.0,0.29,42.94,0.536,0.5,0.75,43,644,2598,1947,651,0.5039,0.7494,2595,3,338,514,295,43,602,0.4884,294,0,3,338,1812,0,0,0,445,3,0,0,0,0.0,445,0,161.18,196,0.9782,703,433,175,126,34,11,1.93,4416.1,933,291,3.623,3.661,0.037,2284,2161,0.0,32.809,10.028,0.8396
23.0,0.29,42.94,0.536,0.5,1.0,43,644,1947,1947,0,0.5039,1.0,1945,2,337,620,337,0,602,0.5598,337,0,0,337,1347,0,0,0,261,2,0,0,0,0.0,261,0,117.58,149,0.9753,678,411,183,115,29,10,3.03,4416.1,887,337,4.196,4.196,0.0,2284,2161,0.0,31.181,11.656,0.9759
23.0,0.29,42.94,0.536,0.75,0.1,43,644,28870,2887,25983,0.7472,0.1,28840,30,344,230,178,163,907,0.1963,178,0,25,344,18156,0,0,0,10340,30,0,0,0,0.0,10340,0,1837.27,2068,0.9956,776,504,173,142,30,16,1.0,4416.1,1071,153,1.905,2.216,0.311,2284,2161,0.0,37.51,5.328,0.4461
23.0,0.29,42.94,0.536,0.75,0.25,43,644,11548,2887,8661,0.7472,0.25,11536,12,344,311,230,110,907,0.2525,229,0,18,344,7821,0,0,0,3371,12,0,0,0,0.0,3371,0,732.91,826,0.9956,752,470,174,139,31,13,1.02,4416.1,1013,211,2.627,2.851,0.224,2284,2161,0.0,35.48,7.357,0.616
23.0,0.29,42.94,0.536,0.75,0.5,43,644,5774,2887,2887,0.7472,0.5,5768,6,344,408,259,83,907,0.2834,257,0,8,344,3987,0,0,0,1437,6,0,0,0,0.0,1437,0,365.35,413,0.9956,726,458,172,141,27,15,1.12,4416.1,975,249,3.1,3.2,0.1,2284,2161,0.0,34.163,8.674,0.7262
23.0,0.29,42.94,0.536,0.75,0.75,43,644,3861,2887,974,0.7472,0.7477,3857,4,341,472,297,42,907,0.3275,297,0,4,341,2668,0,0,0,848,4,0,0,0,0.0,848,0,242.98,278,0.9869,703,434,171,136,28,10,1.35,4416.1,931,293,3.648,3.698,0.05,2284,2161,0.0,32.643,10.195,0.8536
23.0,0.29,42.94,0.536,0.75,1.0,43,644,2887,2887,0,0.7472,1.0,2884,3,340,596,340,0,907,0.3749,340,0,0,340,1983,0,0,0,561,3,0,0,0,0.0,561,0,179.76,207,0.984,678,411,174,128,26,12,1.76,4416.1,884,340,4.233,4.233,0.0,2284,2161,0.0,31.07,11.768,0.9853
23.0,0.29,42.94,0.536,1.0,0.1,43,644,38640,3864,34776,1.0,0.1,38580,60,344,135,112,229,1219,0.0911,111,0,28,344,21495,0,0,0,16741,60,0,0,0,0.0,16741,0,2458.69,2580,0.9956,811,539,173,142,32,8,1,4416.1,1141,83,1.033,1.382,0.349,2284,2161,0.0,39.963,2.874,0.2406
23.0,0.29,42.94,0.536,1.0,0.25,43,644,15456,3864,11592,1.0,0.25,15432,24,344,301,232,108,1219,0.1903,232,0,16,344,10521,0,0,0,4567,24,0,0,0,0.0,4567,0,979.17,1032,0.9956,747,470,172,141,32,9,1.01,4416.1,1008,216,2.689,2.889,0.199,2284,2161,0.0,35.362,7.476,0.6259
23.0,0.29,42.94,0.536,1.0,0.5,43,644,7728,3864,3864,1.0,0.5,7716,12,344,394,263,78,1219,0.2141,261,0,6,344,5305,0,0,0,2067,12,0,0,0,0.0,2067,0,488.91,516,0.9956,720,458,172,139,25,12,1.04,4416.1,969,255,3.175,3.25,0.075,2284,2161,0.0,33.943,8.895,0.7447
23.0,0.29,42.94,0.536,1.0,0.75,43,644,5152,3864,1288,1.0,0.75,5144,8,344,480,309,34,1219,0.2535,309,0,4,344,3564,0,0,0,1236,8,0,0,0,0.0,1236,0,324.86,344,0.9956,695,433,171,138,24,11,1.19,4416.1,919,305,3.798,3.847,0.05,2284,2161,0.0,32.246,10.592,0.8868
23.0,0.29,42.94,0.536,1.0,1.0,43,644,3864,3864,0,1.0,1.0,3858,6,343,578,343,0,1219,0.2814,343,0,0,343,2648,0,0,0,867,6,0,0,0,0.0,867,0,242.58,258,0.9927,678,411,167,137,27,11,1.36,4416.1,881,343,4.271,4.271,0.0,2284,2161,0.0,30.894,11.944,1.0
23.0,0.33,37.73,0.61,0.1,0.1,1,644,4180,418,3762,0.1082,0.1,0,4180,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,4180,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
23.0,0.33,37.73,0.61,0.1,0.25,1,644,1672,418,1254,0.1082,0.25,0,1672,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,1672,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
23.0,0.33,37.73,0.61,0.1,0.5,1,644,836,418,418,0.1082,0.5,0,836,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,836,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
23.0,0.33,37.73,0.61,0.1,0.75,1,644,502,418,84,0.1082,0.8327,0,502,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,502,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
23.0,0.33,37.73,0.61,0.1,1.0,1,644,418,418,0,0.1082,1.0,0,418,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,418,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
23.0,0.33,37.73,0.61,0.25,0.1,1,644,9800,980,8820,0.2536,0.1,0,9800,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,9800,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
23.0,0.33,37.73,0.61,0.25,0.25,1,644,3920,980,2940,0.2536,0.25,0,3920,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,3920,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
23.0,0.33,37.73,0.61,0.25,0.5,1,644,1960,980,980,0.2536,0.5,0,1960,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,1960,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
23.0,0.33,37.73,0.61,0.25,0.75,1,644,1284,980,304,0.2536,0.7632,0,1284,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
